"Entry ID","Structure Author","Deposition Date","Resolution (Å)","Citation Author","Title","Publication Year","Structure Title","Expression Host","Source Organism","Total Number of Polymer Residues per Assembly",
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,"Escherichia coli BL21(DE3)","Homo sapiens",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
"5LZW","Shao, S.","2016-10-02","3.53, 3.53","Shao, S., Murray, J., Brown, A., Taunton, J., Ramakrishnan, V., Hegde, R.S.","Decoding Mammalian Ribosome-mRNA States by Translational GTPase Complexes.",2016,"Structure of the mammalian rescue complex with Pelota and Hbs1l assembled on a truncated mRNA.",,"Oryctolagus cuniculus",20349,
,"Murray, J.",,,,,,,,"Oryctolagus cuniculus",,
,"Brown, A.",,,,,,,,"Oryctolagus cuniculus",,
,"Taunton, J.",,,,,,,,"Oryctolagus cuniculus",,
,"Ramakrishnan, V.",,,,,,,,"Oryctolagus cuniculus",,
,"Hegde, R.S.",,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,"Escherichia coli BL21(DE3)","Homo sapiens",,
,,,,,,,,"Escherichia coli BL21(DE3)","Homo sapiens",,
,,,,,,,,,"Oryctolagus cuniculus",,
"5LZX","Shao, S.","2016-10-02","3.67, 3.67","Shao, S., Murray, J., Brown, A., Taunton, J., Ramakrishnan, V., Hegde, R.S.","Decoding Mammalian Ribosome-mRNA States by Translational GTPase Complexes.",2016,"Structure of the mammalian rescue complex with Pelota and Hbs1l assembled on a UGA stop codon.",,"Oryctolagus cuniculus",20342,
,"Murray, J.",,,,,,,,"Oryctolagus cuniculus",,
,"Brown, A.",,,,,,,,"Oryctolagus cuniculus",,
,"Taunton, J.",,,,,,,,"Oryctolagus cuniculus",,
,"Ramakrishnan, V.",,,,,,,,"Oryctolagus cuniculus",,
,"Hegde, R.S.",,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,"Escherichia coli BL21(DE3)","Homo sapiens",,
,,,,,,,,"Homo sapiens","Homo sapiens",,
,,,,,,,,,"Oryctolagus cuniculus",,
"5LZY","Shao, S.","2016-10-02","3.99, 3.99","Shao, S., Murray, J., Brown, A., Taunton, J., Ramakrishnan, V., Hegde, R.S.","Decoding Mammalian Ribosome-mRNA States by Translational GTPase Complexes.",2016,"Structure of the mammalian rescue complex with Pelota and Hbs1l assembled on a polyadenylated mRNA.",,"Oryctolagus cuniculus",20334,
,"Murray, J.",,,,,,,,"Oryctolagus cuniculus",,
,"Brown, A.",,,,,,,,"Oryctolagus cuniculus",,
,"Taunton, J.",,,,,,,,"Oryctolagus cuniculus",,
,"Ramakrishnan, V.",,,,,,,,"Oryctolagus cuniculus",,
,"Hegde, R.S.",,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,"Escherichia coli BL21(DE3)","Homo sapiens",,
,,,,,,,,"Homo sapiens","Homo sapiens",,
,,,,,,,,,"Oryctolagus cuniculus",,
"5LZZ","Shao, S.","2016-10-02","3.47, 3.47","Shao, S., Murray, J., Brown, A., Taunton, J., Ramakrishnan, V., Hegde, R.S.","Decoding Mammalian Ribosome-mRNA States by Translational GTPase Complexes.",2016,"Structure of the mammalian rescue complex with Pelota and Hbs1l (combined)",,"Oryctolagus cuniculus",20342,
,"Murray, J.",,,,,,,,"Oryctolagus cuniculus",,
,"Brown, A.",,,,,,,,"Oryctolagus cuniculus",,
,"Taunton, J.",,,,,,,,"Oryctolagus cuniculus",,
,"Ramakrishnan, V.",,,,,,,,"Oryctolagus cuniculus",,
,"Hegde, R.S.",,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,,"Oryctolagus cuniculus",,
,,,,,,,,"Escherichia coli BL21(DE3)","Homo sapiens",,
,,,,,,,,"Homo sapiens","Homo sapiens",,
,,,,,,,,,"Oryctolagus cuniculus",,
"5M1J","Hilal, T.","2016-10-07","3.3, 3.3","Hilal, T., Yamamoto, H., Loerke, J., Burger, J., Mielke, T., Spahn, C.M.","Structural insights into ribosomal rescue by Dom34 and Hbs1 at near-atomic resolution.",2016,"Nonstop ribosomal complex bound with Dom34 and Hbs1","Escherichia coli","Saccharomyces cerevisiae",17726,
,"Yamamoto, H.",,,,,,,,"Saccharomyces cerevisiae",,
,"Loerke, J.",,,,,,,,"Saccharomyces cerevisiae",,
,"Buerger, J.",,,,,,,,"Saccharomyces cerevisiae",,
,"Mielke, T.",,,,,,,,"Saccharomyces cerevisiae",,
,"Spahn, C.M.T.",,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,"Escherichia coli","Saccharomyces cerevisiae",,
,,,,,,,,,"synthetic construct",,
,,,,,,,,,"Saccharomyces cerevisiae",,
,,,,,,,,,"Saccharomyces cerevisiae",,
"5MC6","Schmidt, C.","2016-11-09","3.8","Schmidt, C., Kowalinski, E., Shanmuganathan, V., Defenouillere, Q., Braunger, K., Heuer, A., Pech, M., Namane, A., Berninghausen, O., Fromont-Racine, M., Jacquier, A., Conti, E., Becker, T., Beckmann, R.","The cryo-EM structure of a ribosome-Ski2-Ski3-Ski8 helicase complex.",2016,"Cryo-EM structure of a native ribosome-Ski2-Ski3-Ski8 complex from S. cerevisiae",,"Saccharomyces cerevisiae S288C",21422,
,"Kowalinski, E.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Shanmuganathan, V.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Defenouillere, Q.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Braunger, K.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Heuer, A.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Pech, M.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Namane, A.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Berninghausen, O.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Fromont-Racine, M.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Jacquier, A.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Conti, E.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Becker, T.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,"Beckmann, R.",,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
,,,,,,,,,"Saccharomyces cerevisiae S288C",,
