"Assembly ID","Deposition Date","PDB ID","DOI","Title",
"5UQ7-1","2017-02-07","5UQ7","10.1016/j.str.2018.01.013","Alternative Mode of E-Site tRNA Binding in the Presence of a Downstream mRNA Stem Loop at the Entrance Channel.",
"5J4C-1","2016-03-31","5J4C","10.1093/nar/gkw246","Insights into RNA binding by the anticancer drug cisplatin from the crystal structure of cisplatin-modified ribosome.",
"5J4C-2","2016-03-31","5J4C","10.1093/nar/gkw246","Insights into RNA binding by the anticancer drug cisplatin from the crystal structure of cisplatin-modified ribosome.",
"1I97-1","2001-03-18","1I97","10.1093/emboj/20.8.1829","Crystal structures of complexes of the small ribosomal subunit with tetracycline, edeine and IF3.",
"1I96-1","2001-03-18","1I96","10.1093/emboj/20.8.1829","Crystal structures of complexes of the small ribosomal subunit with tetracycline, edeine and IF3.",
"4WT1-1","2014-10-29","4WT1","10.1038/ncomms8251","Structural insights into the translational infidelity mechanism.",
"4WT1-2","2014-10-29","4WT1","10.1038/ncomms8251","Structural insights into the translational infidelity mechanism.",
"6CAP-1","2018-01-31","6CAP",,"Crystal Structure of 30S ribosomal subunit from Thermus thermophilus in complex with Sisomicin",
"6CB1-1","2018-02-01","6CB1","10.1038/nature26156","Modular assembly of the nucleolar pre-60S ribosomal subunit.",
"5IT9-1","2016-03-16","5IT9","10.7554/eLife.13567","Structural characterization of ribosome recruitment and translocation by type IV IRES.",
"6SPB-1","2019-09-01","6SPB","10.1073/pnas.1909831116","Structure ofPseudomonas aeruginosaribosomes from an aminoglycoside-resistant clinical isolate.",
"5IT8-1","2016-03-16","5IT8","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"5IT8-2","2016-03-16","5IT8","10.1073/pnas.1605127113","Resistance mutations generate divergent antibiotic susceptibility profiles against translation inhibitors.",
"6CAO-1","2018-01-31","6CAO","10.1261/rna.067660.118","Structure of the 30S ribosomal decoding complex at ambient temperature.",
"6I7V-1","2018-11-19","6I7V","10.1016/j.biochi.2018.10.013","Bacterial ribosome heterogeneity: Changes in ribosomal protein composition during transition into stationary growth phase.",
"5DAT-2","2015-08-20","5DAT",,"Coping with proline stalling: structural basis of hypusine-induced protein synthesis by the eukaryotic ribosome",
"5DAT-1","2015-08-20","5DAT",,"Coping with proline stalling: structural basis of hypusine-induced protein synthesis by the eukaryotic ribosome",
"1YIJ-1","2005-01-12","1YIJ","10.1016/j.cell.2005.02.005","Structures of MLSBK antibiotics bound to mutated large ribosomal subunits provide a structural explanation for resistance.",
"6EM5-1","2017-10-01","6EM5","10.1016/j.cell.2017.11.039","Visualizing the Assembly Pathway of Nucleolar Pre-60S Ribosomes.",
"1ML5-1","2002-08-30","1ML5","10.1038/nature01225","Structure of the Escherichia coli ribosomal termination complex with release factor 2",
"6Q95-1","2018-12-17","6Q95","10.1126/science.aav9370","How a circularized tmRNA moves through the ribosome.",
"6TC3-1","2019-11-05","6TC3","10.1038/s41564-020-0669-1","Ornithine capture by a translating ribosome controls bacterial polyamine synthesis.",
"1T1M-1","2004-04-16","1T1M","10.1073/pnas.0401904101","Visualization of ribosome-recycling factor on the Escherichia coli 70S ribosome: Functional implications",
"6CAR-1","2018-01-31","6CAR","10.1093/nar/gky693","Aminoglycoside ribosome interactions reveal novel conformational states at ambient temperature.",
"6CAQ-1","2018-01-31","6CAQ",,"Crystal Structure of 30S ribosomal subunit from Thermus thermophilus",
"1MJ1-1","2002-08-26","1MJ1",,"Ribosome Interactions of Aminoacyl-tRNA and Elongation Factor TU in the   
Codon Recognition Complex",
"1K01-1","2001-09-17","1K01","10.1038/35101544","Structural basis for the interaction of antibiotics with the peptidyl transferase centre in eubacteria.",
"6EM4-1","2017-10-01","6EM4","10.1016/j.cell.2017.11.039","Visualizing the Assembly Pathway of Nucleolar Pre-60S Ribosomes.",
"1EMI-1","2000-03-16","1EMI","10.1017/S1355838200000303","The location of protein S8 and surrounding elements of 16S rRNA in the 70S ribosome from combined use of directed hydroxyl radical probing and X-ray crystallography.",
"2RDO-1","2007-09-24","2RDO","10.1016/j.jmb.2007.10.021","Specific interaction between EF-G and RRF and its implication for GTP-dependent ribosome splitting into subunits.",
"6EM3-1","2017-10-01","6EM3","10.1016/j.cell.2017.11.039","Visualizing the Assembly Pathway of Nucleolar Pre-60S Ribosomes.",
"6OSK-1","2019-05-01","6OSK","10.1038/s41467-019-10608-z","The structural basis for release-factor activation during translation termination revealed by time-resolved cryogenic electron microscopy.",
"6ORL-1","2019-04-30","6ORL","10.1038/s41467-019-10608-z","The structural basis for release-factor activation during translation termination revealed by time-resolved cryogenic electron microscopy.",
"6EK0-1","2017-09-24","6EK0","10.1038/nature24482","Visualization of chemical modifications in the human 80S ribosome structure.",
"5NWY-1","2017-05-08","5NWY","10.7554/eLife.25642","The force-sensing peptide VemP employs extreme compaction and secondary structure formation to induce ribosomal stalling.",
"4WSM-1","2014-10-28","4WSM","10.1038/ncomms8251","Structural insights into the translational infidelity mechanism.",
"4WSM-2","2014-10-28","4WSM","10.1038/ncomms8251","Structural insights into the translational infidelity mechanism.",
"6VLZ-1","2020-01-27","6VLZ",,"Structure of the human mitochondrial ribosome-EF-G1 complex (ClassI)",
"6GC6-1","2018-04-17","6GC6","10.1016/j.molcel.2018.05.003","Structural Visualization of the Formation and Activation of the 50S Ribosomal Subunit during In Vitro Reconstitution.",
"6GC4-1","2018-04-17","6GC4","10.1016/j.molcel.2018.05.003","Structural Visualization of the Formation and Activation of the 50S Ribosomal Subunit during In Vitro Reconstitution.",
"1MJI-1","2002-08-28","1MJI",,"Detailed analysis of RNA-protein interactions within the bacterial ribosomal
protein L5/5S rRNA complex",
"1VQ9-1","2004-12-16","1VQ9","10.1016/j.molcel.2005.09.006","Structural Insights into the Roles of Water and the 2' Hydroxyl of the P Site tRNA in the Peptidyl Transferase Reaction.",
"3CCV-1","2008-02-26","3CCV","10.1016/j.jmb.2008.03.075","Mutations outside the anisomycin-binding site can make ribosomes drug-resistant.",
"3CCU-1","2008-02-26","3CCU","10.1016/j.jmb.2008.03.075","Mutations outside the anisomycin-binding site can make ribosomes drug-resistant.",
"3CD6-1","2008-02-26","3CD6","10.1016/j.jmb.2008.03.075","Mutations outside the anisomycin-binding site can make ribosomes drug-resistant.",
"6C5L-2","2018-01-16","6C5L","10.1038/s41598-018-20107-8","Conformation of methylated GGQ in the Peptidyl Transferase Center during Translation Termination.",
"6C5L-1","2018-01-16","6C5L","10.1038/s41598-018-20107-8","Conformation of methylated GGQ in the Peptidyl Transferase Center during Translation Termination.",
"1FBN-1","1999-04-25","1FBN","10.1093/emboj/19.3.317","Crystal structure of a fibrillarin homologue from Methanococcus jannaschii, a hyperthermophile, at 1.6 A resolution.",
"1VQ7-1","2004-12-16","1VQ7","10.1038/nature04152","An induced-fit mechanism to promote peptide bond formation and exclude hydrolysis of peptidyl-tRNA.",
"3CCS-1","2008-02-26","3CCS","10.1016/j.jmb.2008.03.075","Mutations outside the anisomycin-binding site can make ribosomes drug-resistant.",
"4V19-1","2014-09-25","4V19","10.1038/NATURE13895","The Complete Structure of the Large Subunit of the Mammalian Mitochondrial Ribosome",
"6ENF-1","2017-10-04","6ENF","10.1016/j.molcel.2017.10.014","Structural Basis for Polyproline-Mediated Ribosome Stalling and Rescue by the Translation Elongation Factor EF-P.",
"4JV5-1","2013-03-25","4JV5","10.1038/nature12302","Unusual base pairing during the decoding of a stop codon by the ribosome.",
"4W4G-1","2014-08-14","4W4G","10.1073/pnas.1512959112","Defining the mRNA recognition signature of a bacterial toxin protein.",
"4W4G-2","2014-08-14","4W4G","10.1073/pnas.1512959112","Defining the mRNA recognition signature of a bacterial toxin protein.",
"5FL8-1","2015-10-22","5FL8","10.1038/nsmb.3132","Architecture of the Rix1-Rea1 checkpoint machinery during pre-60S-ribosome remodeling.",
"4WF9-1","2014-09-14","4WF9","10.1073/pnas.1517952112","Structural insights into species-specific features of the ribosome from the pathogen Staphylococcus aureus.",
"6ENJ-1","2017-10-05","6ENJ","10.1016/j.molcel.2017.10.014","Structural Basis for Polyproline-Mediated Ribosome Stalling and Rescue by the Translation Elongation Factor EF-P.",
"1VQN-1","2004-12-16","1VQN","10.1038/nature04152","An induced-fit mechanism to promote peptide bond formation and exclude hydrolysis of peptidyl-tRNA.",
"5KPS-1","2016-07-05","5KPS","10.7554/eLife.17029","Ribosome•RelA structures reveal the mechanism of stringent response activation.",
"1VQL-1","2004-12-16","1VQL","10.1016/j.molcel.2005.09.006","Structural Insights into the Roles of Water and the 2' Hydroxyl of the P Site tRNA in the Peptidyl Transferase Reaction.",
"6GXP-1","2018-06-27","6GXP","10.1038/s41467-018-05465-1","Visualization of translation termination intermediates trapped by the Apidaecin 137 peptide during RF3-mediated recycling of RF1.",
"6GXN-1","2018-06-27","6GXN","10.1038/s41467-018-05465-1","Visualization of translation termination intermediates trapped by the Apidaecin 137 peptide during RF3-mediated recycling of RF1.",
"6WD4-1","2020-03-31","6WD4","10.1038/s41586-020-2447-x","Cryo-EM of elongating ribosome with EF-Tu•GTP elucidates tRNA proofreading.",
"6G5H-1","2018-03-29","6G5H","10.1038/s41586-018-0193-0","Visualizing late states of human 40S ribosomal subunit maturation.",
"1VQO-1","2004-12-16","1VQO","10.1016/j.molcel.2005.09.006","Structural Insights into the Roles of Water and the 2' Hydroxyl of the P Site tRNA in the Peptidyl Transferase Reaction.",
"6GXO-1","2018-06-27","6GXO","10.1038/s41467-018-05465-1","Visualization of translation termination intermediates trapped by the Apidaecin 137 peptide during RF3-mediated recycling of RF1.",
"6WD5-1","2020-03-31","6WD5","10.1038/s41586-020-2447-x","Cryo-EM of elongating ribosome with EF-Tu•GTP elucidates tRNA proofreading.",
"6G5I-1","2018-03-29","6G5I","10.1038/s41586-018-0193-0","Visualizing late states of human 40S ribosomal subunit maturation.",
"6WD6-1","2020-03-31","6WD6","10.1038/s41586-020-2447-x","Cryo-EM of elongating ribosome with EF-Tu•GTP elucidates tRNA proofreading.",
"1VQP-1","2004-12-16","1VQP","10.1016/j.molcel.2005.09.006","Structural Insights into the Roles of Water and the 2' Hydroxyl of the P Site tRNA in the Peptidyl Transferase Reaction.",
"1MMS-1","1999-04-14","1MMS","10.1016/S0092-8674(00)80759-X","A detailed view of a ribosomal active site: the structure of the L11-RNA complex.",
"1MMS-2","1999-04-14","1MMS","10.1016/S0092-8674(00)80759-X","A detailed view of a ribosomal active site: the structure of the L11-RNA complex.",
"6TH6-1","2019-11-18","6TH6","10.1038/s41586-020-2418-2","Dynamic RNA acetylation revealed by quantitative cross-evolutionary mapping.",
"4WFA-1","2014-09-14","4WFA","10.1073/pnas.1517952112","Structural insights into species-specific features of the ribosome from the pathogen Staphylococcus aureus.",
"6ENU-1","2017-10-06","6ENU","10.1016/j.molcel.2017.10.014","Structural Basis for Polyproline-Mediated Ribosome Stalling and Rescue by the Translation Elongation Factor EF-P.",
"1VQ5-1","2004-12-16","1VQ5","10.1016/j.molcel.2005.09.006","Structural Insights into the Roles of Water and the 2' Hydroxyl of the P Site tRNA in the Peptidyl Transferase Reaction.",
"6KE6-1","2019-07-03","6KE6",,"3.4 angstrom cryo-EM structure of yeast 90S small subunit preribosome",
"3CC7-1","2008-02-25","3CC7","10.1016/j.jmb.2008.03.075","Mutations outside the anisomycin-binding site can make ribosomes drug-resistant.",
"1DK1-1","1999-12-06","1DK1","10.1038/74028","Crystal structure of the S15-rRNA complex.",
"3CC4-1","2008-02-24","3CC4","10.1016/j.jmb.2008.03.075","Mutations outside the anisomycin-binding site can make ribosomes drug-resistant.",
"6HIW-1","2018-08-31","6HIW","10.1126/science.aau7735","Evolutionary shift toward protein-based architecture in trypanosomal mitochondrial ribosomes.",
"6FAI-1","2017-12-15","6FAI","10.15252/embj.201798499","Structure of a eukaryotic cytoplasmic pre-40S ribosomal subunit.",
"3CCQ-1","2008-02-26","3CCQ","10.1016/j.jmb.2008.03.075","Mutations outside the anisomycin-binding site can make ribosomes drug-resistant.",
"4WFN-1","2014-09-16","4WFN","10.1016/j.str.2017.06.004","The Ribosomal Protein uL22 Modulates the Shape of the Protein Exit Tunnel.",
"6OUO-1","2019-05-05","6OUO","10.1038/s41467-019-10608-z","The structural basis for release-factor activation during translation termination revealed by time-resolved cryogenic electron microscopy.",
"6HIV-1","2018-08-31","6HIV","10.1126/science.aau7735","Evolutionary shift toward protein-based architecture in trypanosomal mitochondrial ribosomes.",
"3CCR-1","2008-02-26","3CCR","10.1016/j.jmb.2008.03.075","Mutations outside the anisomycin-binding site can make ribosomes drug-resistant.",
"1VQ6-1","2004-12-16","1VQ6","10.1038/nature04152","An induced-fit mechanism to promote peptide bond formation and exclude hydrolysis of peptidyl-tRNA.",
"5H1S-1","2016-10-11","5H1S","10.1038/srep35793","Cryo-EM structure of the large subunit of the spinach chloroplast ribosome.",
"6HIY-1","2018-08-31","6HIY","10.1126/science.aau7735","Evolutionary shift toward protein-based architecture in trypanosomal mitochondrial ribosomes.",
"5V7Q-1","2017-03-20","5V7Q","10.1093/nar/gkx785","Structural insights into species-specific features of the ribosome from the human pathogen Mycobacterium tuberculosis.",
"6D9J-1","2018-04-30","6D9J","10.7554/eLife.34062","Dual tRNA mimicry in the Cricket Paralysis Virus IRES uncovers an unexpected similarity with the Hepatitis C Virus IRES.",
"6HIX-1","2018-08-31","6HIX","10.1126/science.aau7735","Evolutionary shift toward protein-based architecture in trypanosomal mitochondrial ribosomes.",
"1VQ4-1","2004-12-16","1VQ4","10.1016/j.molcel.2005.09.006","Structural Insights into the Roles of Water and the 2' Hydroxyl of the P Site tRNA in the Peptidyl Transferase Reaction.",
"5AJ4-1","2015-02-20","5AJ4","10.1126/science.aaa3872","The complete structure of the 55S mammalian mitochondrial ribosome.",
"6GWT-1","2018-06-25","6GWT","10.1038/s41467-018-05465-1","Visualization of translation termination intermediates trapped by the Apidaecin 137 peptide during RF3-mediated recycling of RF1.",
"6BU8-1","2017-12-08","6BU8","10.1016/j.ymeth.2017.12.004","Structural dynamics of protein S1 on the 70S ribosome visualized by ensemble cryo-EM.",
"1VQ8-1","2004-12-16","1VQ8","10.1016/j.molcel.2005.09.006","Structural Insights into the Roles of Water and the 2' Hydroxyl of the P Site tRNA in the Peptidyl Transferase Reaction.",
"6G51-1","2018-03-28","6G51","10.1038/s41586-018-0193-0","Visualizing late states of human 40S ribosomal subunit maturation.",
"5AJ3-1","2015-02-20","5AJ3","10.1126/science.aaa3872","Ribosome. The complete structure of the 55S mammalian mitochondrial ribosome.",
"5KPX-1","2016-07-05","5KPX","10.7554/eLife.17029","Ribosome•RelA structures reveal the mechanism of stringent response activation.",
"4KZX-1","2013-05-30","4KZX","10.1038/nature12355","The initiation of mammalian protein synthesis and mRNA scanning mechanism.",
"5MY1-1","2017-01-25","5MY1","10.1126/science.aal3059","Architecture of a transcribing-translating expressome.",
"2OM7-1","2007-01-21","2OM7","10.1016/j.molcel.2007.01.027","Structural basis for interaction of the ribosome with the switch regions of GTP-bound elongation factors.",
"6GXM-1","2018-06-27","6GXM","10.1038/s41467-018-05465-1","Visualization of translation termination intermediates trapped by the Apidaecin 137 peptide during RF3-mediated recycling of RF1.",
